"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Hunger","Saturation","Ore Dict keys"
"Pam's HarvestCraft","harvestcraft:marinatedcucumbersitem",13933,0,"false","Marinated Cucumbers",5,1.2,"foodMarinatedcucumbers"
"Pam's HarvestCraft","harvestcraft:marshmellowchicksitem",14578,0,"false","Marshmellow Chicks",6,1.2,"foodMarshmellowchicks"
"Pam's HarvestCraft","harvestcraft:marshmellowsitem",14051,0,"false","Marshmallows",4,1.2,"foodMarshmellows"
"Pam's HarvestCraft","harvestcraft:marzipanitem",14335,0,"false","Marzipan",3,1.2,"foodMarzipan"
"Pam's HarvestCraft","harvestcraft:mashedpotatoeschickenbiscuititem",14660,0,"false","Mashed Potatoes and Chicken Biscuit",12,1.2,"foodMashedpotatoeschickenbiscuit"
"Pam's HarvestCraft","harvestcraft:mashedpotatoesitem",13861,0,"false","Mashed Potatoes",5,1.2,"foodMashedpotatoes"
"Pam's HarvestCraft","harvestcraft:mashedsweetpotatoesitem",13983,0,"false","Mashed Sweet Potatoes",3,1.2,"foodMashedsweetpotatoes"
"Pam's HarvestCraft","harvestcraft:mcpamitem",14678,0,"false","McPam",16,1.2,"foodMcpam"
"Pam's HarvestCraft","harvestcraft:meatfeastpizzaitem",14694,0,"false","Meat Feast Pizza",24,1.2,"foodMeatfeastpizza"
"Pam's HarvestCraft","harvestcraft:meatloafitem",14373,0,"false","Meatloaf",8,1.2,"foodMeatloaf"
"Pam's HarvestCraft","harvestcraft:meatloafsandwichitem",14659,0,"false","Meatloaf Sandwich",12,1.2,"foodMeatloafsandwich"
"Pam's HarvestCraft","harvestcraft:meatpieitem",14621,0,"false","Meat Pie",10,1.2,"foodMeatpie"
"Pam's HarvestCraft","harvestcraft:meatystewitem",14100,0,"false","Meaty Stew",5,1.2,"foodMeatystew"
"Pam's HarvestCraft","harvestcraft:meatystirfryitem",14448,0,"false","Meaty Stirfry",6,1.2,"foodMeatystirfry"
"Pam's HarvestCraft","harvestcraft:meesuaitem",14476,0,"false","Mee Sua",8,1.2,"foodMeesua"
"Pam's HarvestCraft","harvestcraft:melonjuiceitem",13831,0,"false","Melon Juice",2,1.2,"foodMelonjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:melonsmoothieitem",13856,0,"false","Melon Smoothie",3,1.2,"foodMelonsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:melonyogurtitem",14082,0,"false","Melon Yogurt",2,1.2,"foodMelonyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:meringuebombeitem",14534,0,"false","Meringue Bombe",9,1.2,"foodMeringuebombe"
"Pam's HarvestCraft","harvestcraft:meringuebrownieitem",14535,0,"false","Meringue Brownie",5,1.2,"foodMeringuebrownie"
"Pam's HarvestCraft","harvestcraft:meringuecookieitem",14536,0,"false","Meringue Cookie",6,1.2,"foodMeringuecookie"
"Pam's HarvestCraft","harvestcraft:meringuerouladeitem",14537,0,"false","Meringue Roulade",5,1.2,"foodMeringueroulade"
"Pam's HarvestCraft","harvestcraft:merveilleuxitem",14538,0,"false","Merveilleux",3,1.2,"foodMerveilleux"
"Pam's HarvestCraft","harvestcraft:mettbrotchenitem",14466,0,"false","Mettbrötchen",8,1.2,"foodMettbrotchen"
"Pam's HarvestCraft","harvestcraft:milletitem",13598,0,"false","Millet",1,0.6,"cropMillet,listAllgrain"
"Pam's HarvestCraft","harvestcraft:mincepieitem",14253,0,"false","Mince Pie",9,1.2,"foodMincepie"
"Pam's HarvestCraft","harvestcraft:minerstewitem",14698,0,"false","Miner's Stew",25,1.2,"foodMinerstew"
"Pam's HarvestCraft","harvestcraft:mintchocolatechipicecreamitem",14153,0,"false","Mint Chocolate Chip Ice Cream",5,1.2,"foodMintchocolatechipicecream"
"Pam's HarvestCraft","harvestcraft:mintcupcakeitem",14515,0,"false","Mint Cupcake",8,1.2,"foodMintcupcake"
"Pam's HarvestCraft","harvestcraft:misopasteitem",14566,0,"false","Miso Paste",1,1.2,"foodMisopaste"
"Pam's HarvestCraft","harvestcraft:misosoupitem",14413,0,"false","Miso Soup",3,1.2,"foodMisosoup"
"Pam's HarvestCraft","harvestcraft:mixedsaladitem",14101,0,"false","Mixed Salad",6,1.2,"foodMixedsalad"
"Pam's HarvestCraft","harvestcraft:mobsoupitem",14653,0,"false","Mob Soup",11,1.2,"foodMobsoup"
"Pam's HarvestCraft","harvestcraft:mochaicecreamitem",13973,0,"false","Mocha Ice Cream",5,1.2,"foodMochaicecream"
"Pam's HarvestCraft","harvestcraft:mochicakeitem",14556,0,"false","Mochi Cake",7,1.2,"foodMochicake"
"Pam's HarvestCraft","harvestcraft:mochidessertitem",14557,0,"false","Mochi Dessert",6,1.2,"foodMochidessert"
"Pam's HarvestCraft","harvestcraft:mochiitem",14296,0,"false","Mochi",3,1.2,"foodMochi"
"Pam's HarvestCraft","harvestcraft:monsterfrieddumplingsitem",14416,0,"false","Monster Fried Dumplings",6,1.2,"foodMonsterfrieddumplings"
"Pam's HarvestCraft","harvestcraft:montecristosandwichitem",14652,0,"false","Monte Cristo Sandwich",11,1.2,"foodMontecristosandwich"
"Pam's HarvestCraft","harvestcraft:mozzerellasticksitem",14405,0,"false","Mozzerella Sticks",6,1.2,"foodMozzerellasticks"
"Pam's HarvestCraft","harvestcraft:mudfishrawitem",14733,0,"false","Raw Mudfish",1,0.6,"foodMudfishraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:mulberryitem",13600,0,"false","Mulberry",1,0.6,"cropMulberry,cropWildberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:museliitem",14297,0,"false","Muesli",6,1.2,"foodMuseli"
"Pam's HarvestCraft","harvestcraft:mushroomketchupitem",14541,0,"false","Mushroom Ketchup",1,1.2,"foodMushroomketchup"
"Pam's HarvestCraft","harvestcraft:mushroomketchupomeletitem",14540,0,"false","Mushroom Ketchup Omelet",3,1.2,"foodMushroomketchupomelet"
"Pam's HarvestCraft","harvestcraft:mushroomlasagnaitem",14374,0,"false","Mushroom Lasagna",7,1.2,"foodMushroomlasagna"
"Pam's HarvestCraft","harvestcraft:mushroomrisottoitem",13936,0,"false","Mushroom Risotto",5,1.2,"foodMushroomrisotto"
"Pam's HarvestCraft","harvestcraft:mushroomsteakitem",14463,0,"false","Mushroom Steak",6,1.2,"foodMushroomsteak"
"Pam's HarvestCraft","harvestcraft:musselcookeditem",14375,0,"false","Cooked Mussel",2,1.2,"foodMusselcooked"
"Pam's HarvestCraft","harvestcraft:musselrawitem",14747,0,"false","Raw Mussel",1,0.6,"foodMusselraw"
"Pam's HarvestCraft","harvestcraft:mustardseedsitem",13508,0,"false","Mustard Seeds",1,0.6,"cropMustard,listAllspice"
"Pam's HarvestCraft","harvestcraft:musubiitem",14564,0,"false","Musubi",4,1.2,"foodMusubi"
"Pam's HarvestCraft","harvestcraft:naanitem",14298,0,"false","Naan",5,1.2,"foodNaan"
"Pam's HarvestCraft","harvestcraft:nachoesitem",13913,0,"false","Nachos",5,1.2,"foodNachoes"
"Pam's HarvestCraft","harvestcraft:neapolitanicecreamitem",14277,0,"false","Neapolitan Ice Cream",4,1.2,"foodNeapolitanicecream"
"Pam's HarvestCraft","harvestcraft:netherstartoastitem",14681,0,"false","Nether Star on Toast",16,1.2,"foodNetherstartoast"
"Pam's HarvestCraft","harvestcraft:netherwingsitem",14376,0,"false","Nether Wings",9,1.2,"foodNetherwings"
"Pam's HarvestCraft","harvestcraft:nopalessaladitem",14528,0,"false","Nopales Salad",6,1.2,"foodNopalessalad"
"Pam's HarvestCraft","harvestcraft:nutellaitem",14231,0,"false","Nutella",2,1.2,"foodNutella"
"Pam's HarvestCraft","harvestcraft:nutmegitem",13734,0,"false","Nutmeg",1,0.6,"cropNutmeg"
"Pam's HarvestCraft","harvestcraft:oatsitem",13462,0,"false","Oats",1,0.6,"cropOats,listAllgrain"
"Pam's HarvestCraft","harvestcraft:octopuscookeditem",14239,0,"false","Cooked Octopus",2,1.2,"foodOctopuscooked"
"Pam's HarvestCraft","harvestcraft:octopusrawitem",14734,0,"false","Raw Octopus",1,0.6,"foodOctopusraw"
"Pam's HarvestCraft","harvestcraft:okrachipsitem",14299,0,"false","Okra Chips",3,1.2,"foodOkrachips"
"Pam's HarvestCraft","harvestcraft:okracreoleitem",14300,0,"false","Okra Creole",6,1.2,"foodOkracreole"
"Pam's HarvestCraft","harvestcraft:okraitem",13540,0,"false","Okra",1,0.6,"cropOkra,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:oldworldveggiesoupitem",14157,0,"false","Old World Veggie Soup",5,1.2,"foodOldworldveggiesoup"
"Pam's HarvestCraft","harvestcraft:oliveitem",13648,0,"false","Olive",1,0.6,"cropOlive"
"Pam's HarvestCraft","harvestcraft:omeletitem",13947,0,"false","Omelet",4,1.2,"foodOmelet"
"Pam's HarvestCraft","harvestcraft:omuriceitem",14432,0,"false","Omurice",8,1.2,"foodOmurice"
"Pam's HarvestCraft","harvestcraft:onigiriitem",14414,0,"false","Onigiri",3,1.2,"foodOnigiri"
"Pam's HarvestCraft","harvestcraft:onionhamburgeritem",14254,0,"false","Onion Hamburger",8,1.2,"foodOnionhamburger"
"Pam's HarvestCraft","harvestcraft:onionitem",13480,0,"false","Onion",1,0.6,"cropOnion,listAllveggie"
"Pam's HarvestCraft","harvestcraft:onionsoupitem",14648,0,"false","Onion Soup",11,1.2,"foodOnionsoup"
"Pam's HarvestCraft","harvestcraft:orangechickenitem",14035,0,"false","Orange Chicken",6,1.2,"foodOrangechicken"
"Pam's HarvestCraft","harvestcraft:orangeduckitem",14450,0,"false","Orange Duck",7,1.2,"foodOrangeduck"
"Pam's HarvestCraft","harvestcraft:orangeitem",13716,0,"false","Orange",1,0.6,"cropOrange,listAllcitrus,listAllfruit"
"Pam's HarvestCraft","harvestcraft:orangejellyitem",14127,0,"false","Orange Jelly",2,1.2,"foodOrangejelly"
"Pam's HarvestCraft","harvestcraft:orangejellysandwichitem",14128,0,"false","Orange Jelly Sandwich",6,1.2,"foodOrangejellysandwich"
"Pam's HarvestCraft","harvestcraft:orangejuiceitem",13839,0,"false","Orange Juice",2,1.2,"foodOrangejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:orangesmoothieitem",14036,0,"false","Orange Smoothie",3,1.2,"foodOrangesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:orangesodaitem",14149,0,"false","Orange Soda",4,1.2,"foodOrangesoda,listAllsoda"
"Pam's HarvestCraft","harvestcraft:orangeyogurtitem",14037,0,"false","Orange Yogurt",2,1.2,"foodOrangeyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:ovenroastedcaulifloweritem",14164,0,"false","Oven Roasted Cauliflower",4,1.2,"foodOvenroastedcauliflower"
"Pam's HarvestCraft","harvestcraft:oystercookeditem",14244,0,"false","Cooked Oyster",2,1.2,"foodOystercooked"
"Pam's HarvestCraft","harvestcraft:oysterrawitem",14749,0,"false","Raw Oyster",1,0.6,"foodOysterraw"
"Pam's HarvestCraft","harvestcraft:oystersauceitem",14477,0,"false","Oyster Sauce",4,1.2,"foodOystersauce"
"Pam's HarvestCraft","harvestcraft:padthaiitem",14494,0,"false","Pad Thai",8,1.2,"foodPadthai"
"Pam's HarvestCraft","harvestcraft:pambitsboxitem",14520,0,"false","Pam Bits Box",8,1.2,"foodPambitsbox"
"Pam's HarvestCraft","harvestcraft:pancakesitem",13962,0,"false","Pancakes",4,1.2,"foodPancakes"
"Pam's HarvestCraft","harvestcraft:paneeritem",14332,0,"false","Paneer",1,1.2,"foodPaneer"
"Pam's HarvestCraft","harvestcraft:paneertikkamasalaitem",14336,0,"false","Paneer Tikka Masala",9,1.2,"foodPaneertikkamasala"
"Pam's HarvestCraft","harvestcraft:papayaitem",13616,0,"false","Papaya",1,0.6,"cropPapaya,listAllfruit"
"Pam's HarvestCraft","harvestcraft:papayajellyitem",14129,0,"false","Papaya Jelly",2,1.2,"foodPapayajelly"
"Pam's HarvestCraft","harvestcraft:papayajellysandwichitem",14130,0,"false","Papaya Jelly Sandwich",6,1.2,"foodPapayajellysandwich"
"Pam's HarvestCraft","harvestcraft:papayajuiceitem",13837,0,"false","Papaya Juice",2,1.2,"foodPapayajuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:papayasmoothieitem",14016,0,"false","Papaya Smoothie",3,1.2,"foodPapayasmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:papayayogurtitem",14017,0,"false","Papaya Yogurt",2,1.2,"foodPapayayogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:paradiseburgeritem",14682,0,"false","Paradise Burger",16,1.2,"foodParadiseburger"
"Pam's HarvestCraft","harvestcraft:parsnipitem",13482,0,"false","Parsnip",1,0.6,"cropParsnip,listAllrootveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:passionfruititem",13637,0,"false","Passion Fruit",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:pastagardeniaitem",14422,0,"false","Pasta Gardenia",6,1.2,"foodPastagardenia"
"Pam's HarvestCraft","harvestcraft:patreonpieitem",14626,0,"false","Patreon Pie",10,1.2,"foodPatreonpie"
"Pam's HarvestCraft","harvestcraft:pawpawitem",13704,0,"false","Pawpaw",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:pbandjitem",13923,0,"false","PB&J",6,1.2,"foodPbandj"
"Pam's HarvestCraft","harvestcraft:peaandhamsoupitem",14337,0,"false","Pea and Ham Soup",7,1.2,"foodPeaandhamsoup"
"Pam's HarvestCraft","harvestcraft:peachcobbleritem",14038,0,"false","Peach Cobbler",5,1.2,"foodPeachcobbler"
"Pam's HarvestCraft","harvestcraft:peachesandcreamoatmealitem",14204,0,"false","Peaches and Cream Oatmeal",3,1.2,"foodPeachesandcreamoatmeal"
"Pam's HarvestCraft","harvestcraft:peachitem",13698,0,"false","Peach",1,0.6,"cropPeach,listAllfruit"
"Pam's HarvestCraft","harvestcraft:peachjellyitem",14131,0,"false","Peach Jelly",2,1.2,"foodPeachjelly"
"Pam's HarvestCraft","harvestcraft:peachjellysandwichitem",14132,0,"false","Peach Jelly Sandwich",6,1.2,"foodPeachjellysandwich"
"Pam's HarvestCraft","harvestcraft:peachjuiceitem",13840,0,"false","Peach Juice",2,1.2,"foodPeachjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:peachsmoothieitem",14039,0,"false","Peach Smoothie",3,1.2,"foodPeachsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:peachyogurtitem",14040,0,"false","Peach Yogurt",2,1.2,"foodPeachyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:peanutbutterbananasandwichitem",14495,0,"false","Peanut Butter and Banana Sandwich",5,1.2,"foodPeanutbutterbananasandwich"
"Pam's HarvestCraft","harvestcraft:peanutbuttercookiesitem",13924,0,"false","Peanut Butter Cookies",5,1.2,"foodPeanutbuttercookies,listAllcookie"
"Pam's HarvestCraft","harvestcraft:peanutbuttercupcakeitem",14512,0,"false","Peanut Butter Cupcake",8,1.2,"foodPeanutbuttercupcake"
"Pam's HarvestCraft","harvestcraft:peanutbuttercupitem",14496,0,"false","Peanut Butter Cup",3,1.2,"foodPeanutbuttercup"
"Pam's HarvestCraft","harvestcraft:peanutbutteritem",13921,0,"false","Peanut Butter",1,1.2,"foodPeanutbutter,listAllnutbutter"
"Pam's HarvestCraft","harvestcraft:peanutitem",13484,0,"false","Peanut",1,0.6,"cropPeanut,listAllnut"
"Pam's HarvestCraft","harvestcraft:peanutsoupitem",14549,0,"false","Peanut Soup",5,1.2,"foodPeanutsoup"
"Pam's HarvestCraft","harvestcraft:pearitem",13645,0,"false","Pear",1,0.6,"cropPear,listAllfruit"
"Pam's HarvestCraft","harvestcraft:pearjellyitem",14319,0,"false","Pear Jelly",2,1.2,"foodPearjelly"
"Pam's HarvestCraft","harvestcraft:pearjellysandwichitem",14320,0,"false","Pear Jelly Sandwich",6,1.2,"foodPearjellysandwich"
"Pam's HarvestCraft","harvestcraft:pearjuiceitem",13850,0,"false","Pear Juice",2,1.2,"foodPearjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:pearsmoothieitem",14318,0,"false","Pear Smoothie",3,1.2,"foodPearsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:pearyogurtitem",14025,0,"false","Pear Yogurt",2,1.2,"foodPearyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:peasandceleryitem",14005,0,"false","Peas and Celery",4,1.2,"foodPeasandcelery"
"Pam's HarvestCraft","harvestcraft:peasitem",13542,0,"false","Peas",1,0.6,"cropPeas,listAllgreenveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:pecanitem",13677,0,"false","Pecan",1,0.6,"cropPecan,listAllnut"
"Pam's HarvestCraft","harvestcraft:pecanpieitem",14191,0,"false","Pecan Pie",7,1.2,"foodPecanpie"
"Pam's HarvestCraft","harvestcraft:pekingduckitem",14451,0,"false","Peking Duck",7,1.2,"foodPekingduck"
"Pam's HarvestCraft","harvestcraft:pemmicanitem",14433,0,"false","Pemmican",6,1.2,"foodPemmican"
"Pam's HarvestCraft","harvestcraft:peppercornitem",13689,0,"false","Peppercorn",1,0.6,"cropPeppercorn"
"Pam's HarvestCraft","harvestcraft:pepperjellyandcrackersitem",14427,0,"false","Pepper Jelly and Crackers",8,1.2,"foodPepperjellyandcrackers"
"Pam's HarvestCraft","harvestcraft:pepperjellyitem",14426,0,"false","Pepper Jelly",2,1.2,"foodPepperjelly"
"Pam's HarvestCraft","harvestcraft:peppermintitem",14092,0,"false","Peppermint",2,1.2,"foodPeppermint"
"Pam's HarvestCraft","harvestcraft:pepperoniitem",14255,0,"false","Pepperoni",5,1.2,"foodPepperoni"
"Pam's HarvestCraft","harvestcraft:perchrawitem",14735,0,"false","Raw Perch",1,0.6,"foodPerchraw,listAllfishfresh,listAllfishraw"
"Pam's HarvestCraft","harvestcraft:persimmonitem",13725,0,"false","Persimmon",1,0.6,"cropPersimmon,listAllfruit"
"Pam's HarvestCraft","harvestcraft:persimmonjellyitem",14195,0,"false","Persimmon Jelly",2,1.2,"foodPersimmonjelly"
"Pam's HarvestCraft","harvestcraft:persimmonjellysandwichitem",14196,0,"false","Persimmon Jelly Sandwich",6,1.2,"foodPersimmonjellysanwich"
"Pam's HarvestCraft","harvestcraft:persimmonjuiceitem",13854,0,"false","Persimmon Juice",2,1.2,"foodPersimmonjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:persimmonsmoothieitem",14194,0,"false","Persimmon Smoothie",3,1.2,"foodPersimmonsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:persimmonyogurtitem",14193,0,"false","Persimmon Yogurt",2,1.2,"foodPersimmonyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:phoitem",14442,0,"false","Pho",6,1.2,"foodPho"
"Pam's HarvestCraft","harvestcraft:pickledbeetsitem",13974,0,"false","Pickled Beets",4,1.2,"foodPickledbeets"
"Pam's HarvestCraft","harvestcraft:pickledonionsitem",14256,0,"false","Pickled Onions",4,1.2,"foodPickledonions"
"Pam's HarvestCraft","harvestcraft:picklesitem",13929,0,"false","Pickles",4,1.2,"foodPickles"
"Pam's HarvestCraft","harvestcraft:pinacoladaitem",14102,0,"false","Pinacolada",2,1.2,"foodPinacolada"
"Pam's HarvestCraft","harvestcraft:pineapplehamitem",13986,0,"false","Pineapple Ham",5,1.2,"foodPineappleham"
"Pam's HarvestCraft","harvestcraft:pineappleitem",13548,0,"false","Pineapple",1,0.6,"cropPineapple,listAllfruit"
"Pam's HarvestCraft","harvestcraft:pineappleyogurtitem",13987,0,"false","Pineapple Yogurt",2,1.2,"foodPineappleyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:pinkelitem",14497,0,"false","Pinkel",4,1.2,"foodPinkel"
"Pam's HarvestCraft","harvestcraft:pistachiobakedsalmonitem",14197,0,"false","Pistachio Baked Salmon",3,1.2,"foodPistachiobakedsalmon"
"Pam's HarvestCraft","harvestcraft:pistachiobutteritem",14301,0,"false","Pistachio Butter",1,1.2,"foodPistachiobutter,listAllnutbutter"
"Pam's HarvestCraft","harvestcraft:pistachioicecreamitem",14276,0,"false","Pistachio Ice Cream",4,1.2,"foodPistachioicecream"
"Pam's HarvestCraft","harvestcraft:pistachioitem",13680,0,"false","Pistachio",1,0.6,"cropPistachio,listAllnut"
"Pam's HarvestCraft","harvestcraft:pitepaltitem",14498,0,"false","Pitepalt",6,1.2,"foodPitepalt"
"Pam's HarvestCraft","harvestcraft:pizzaitem",14647,0,"false","Pizza",11,1.2,"foodPizza"
"Pam's HarvestCraft","harvestcraft:pizzasliceitem",14579,0,"false","Pizza Slice",2,1.2,"foodPizzaslice"
"Pam's HarvestCraft","harvestcraft:pizzasoupitem",14377,0,"false","Pizza Soup",9,1.2,"foodPizzasoup"
"Pam's HarvestCraft","harvestcraft:plainyogurtitem",14085,0,"false","Plain Yogurt",1,1.2,"foodPlainyogurt"
"Pam's HarvestCraft","harvestcraft:ploughmanslunchitem",14685,0,"false","Ploughman's Lunch",18,1.2,"foodPloughmanslunch"
"Pam's HarvestCraft","harvestcraft:plumitem",13671,0,"false","Plum",1,0.6,"cropPlum,listAllfruit"
"Pam's HarvestCraft","harvestcraft:plumjellyitem",14322,0,"false","Plum Jelly",2,1.2,"foodPlumjelly"
"Pam's HarvestCraft","harvestcraft:plumjellysandwichitem",14323,0,"false","Plum Jelly Sandwich",6,1.2,"foodPlumjellysandwich"
"Pam's HarvestCraft","harvestcraft:plumjuiceitem",13849,0,"false","Plum Juice",2,1.2,"foodPlumjuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:plumsmoothieitem",14321,0,"false","Plum Smoothie",3,1.2,"foodPlumsmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:plumyogurtitem",14026,0,"false","Plum Yogurt",2,1.2,"foodPlumyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:poachedpearitem",14023,0,"false","Poached Pear",3,1.2,"foodPoachedpear"
"Pam's HarvestCraft","harvestcraft:pomegranateitem",13656,0,"false","Pomegranate",1,0.6,"cropPomegranate,listAllfruit"
"Pam's HarvestCraft","harvestcraft:pomegranatejellyitem",14133,0,"false","Pomegranate Jelly",2,1.2,"foodPomegranatejelly"
"Pam's HarvestCraft","harvestcraft:pomegranatejellysandwichitem",14134,0,"false","Pomegranate Jelly Sandwich",6,1.2,"foodPomegranatejellysandwich"
"Pam's HarvestCraft","harvestcraft:pomegranatejuiceitem",13843,0,"false","Pomegranate Juice",2,1.2,"foodPomegranatejuice,listAlljuice"
"Pam's HarvestCraft","harvestcraft:pomegranatesmoothieitem",14046,0,"false","Pomegranate Smoothie",3,1.2,"foodPomegranatesmoothie,listAllsmoothie"
"Pam's HarvestCraft","harvestcraft:pomegranateyogurtitem",14047,0,"false","Pomegranate Yogurt",2,1.2,"foodPomegranateyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:popcornitem",13818,0,"false","Popcorn",2,1.2,""
"Pam's HarvestCraft","harvestcraft:porklettucewrapitem",13901,0,"false","Pork Lettuce Wrap",3,1.2,"foodPorklettucewrap"
"Pam's HarvestCraft","harvestcraft:porklomeinitem",14302,0,"false","Pork Lo Mein",9,1.2,"foodPorklomein"
"Pam's HarvestCraft","harvestcraft:porkrindsitem",14467,0,"false","Pork Rinds",4,1.2,"foodPorkrinds"
"Pam's HarvestCraft","harvestcraft:porksausageitem",14257,0,"false","Pork Sausage",4,1.2,"foodPorksausage"
"Pam's HarvestCraft","harvestcraft:potatoandcheesepirogiitem",14208,0,"false","Potato and Cheese Pierogi",6,1.2,"foodPotatoandcheesepirogi"
"Pam's HarvestCraft","harvestcraft:potatoandleeksoupitem",14338,0,"false","Potato and Leek Soup",7,1.2,"foodPotatoandleeksoup"
"Pam's HarvestCraft","harvestcraft:potatocakesitem",13906,0,"false","Potato Cakes",4,1.2,"foodPotatocakes"
"Pam's HarvestCraft","harvestcraft:potatochipsitem",14394,0,"false","Potato Chips",3,1.2,"foodPotatochips"
"Pam's HarvestCraft","harvestcraft:potatoesobrienitem",14408,0,"false","Potatoes O'Brien",4,1.2,"foodPotatoesobrien"
"Pam's HarvestCraft","harvestcraft:potatosaladitem",13862,0,"false","Potato Salad",3,1.2,"foodPotatosalad"
"Pam's HarvestCraft","harvestcraft:potatoskinsitem",14504,0,"false","Potato Skins",6,1.2,"foodPotatoskins"
"Pam's HarvestCraft","harvestcraft:potatosoupitem",13863,0,"false","Potato Soup",4,1.2,"foodPotatosoup"
"Pam's HarvestCraft","harvestcraft:potroastitem",13875,0,"false","Pot Roast",6,1.2,"foodPotroast"
"Pam's HarvestCraft","harvestcraft:potstickersitem",14449,0,"false","Pot Stickers",7,1.2,"foodPotstickers"
"Pam's HarvestCraft","harvestcraft:poutineitem",14378,0,"false","Poutine",7,1.2,"foodPoutine"
"Pam's HarvestCraft","harvestcraft:powdereddonutitem",14054,0,"false","Powdered Donut",5,1.2,"foodPowdereddonut"
"Pam's HarvestCraft","harvestcraft:pralinesitem",14192,0,"false","Pralines",2,1.2,"foodPralines"
"Pam's HarvestCraft","harvestcraft:pumpkinbreaditem",13813,0,"false","Pumpkin Bread",5,1.2,"foodPumpkinbread"
"Pam's HarvestCraft","harvestcraft:pumpkinmuffinitem",14259,0,"false","Pumpkin Muffin",4,1.2,""
"Pam's HarvestCraft","harvestcraft:pumpkinoatsconesitem",14162,0,"false","Pumpkin Oat Scones",5,1.2,"foodPumpkinoatscones"
"Pam's HarvestCraft","harvestcraft:pumpkinsoupitem",13855,0,"false","Pumpkin Soup",4,1.2,"foodPumpkinsoup"
"Pam's HarvestCraft","harvestcraft:pumpkinspicelatteitem",14573,0,"false","Pumpkin Spice Latte",8,1.2,"foodPumpkinspicelatte"
"Pam's HarvestCraft","harvestcraft:pumpkinyogurtitem",14077,0,"false","Pumpkin Yogurt",2,1.2,"foodPumpkinyogurt,listAllyogurt"
"Pam's HarvestCraft","harvestcraft:quesadillaitem",14525,0,"false","Quesadilla",5,1.2,"foodQuesadilla"
"Pam's HarvestCraft","harvestcraft:quinoaitem",13602,0,"false","Quinoa",1,0.6,"cropQuinoa,listAllgrain"
"Pam's HarvestCraft","harvestcraft:radishitem",13486,0,"false","Radish",1,0.6,"cropRadish,listAllrootveggie,listAllveggie"
"Pam's HarvestCraft","harvestcraft:rainbowcurryitem",13938,0,"false","Rainbow Curry",7,1.2,"foodRainbowcurry"
"Pam's HarvestCraft","harvestcraft:raisincookiesitem",13928,0,"false","Raisin Cookies",6,1.2,"foodRaisincookies,listAllcookie"
"Pam's HarvestCraft","harvestcraft:raisinsitem",13819,0,"false","Raisins",2,1.2,"foodRaisins"
"Pam's HarvestCraft","harvestcraft:rambutanitem",13631,0,"false","Rambutan",1,0.6,"listAllfruit"
"Pam's HarvestCraft","harvestcraft:ramenitem",14412,0,"false","Ramen",4,1.2,"foodRamen"
"Pam's HarvestCraft","harvestcraft:randomtacoitem",14654,0,"false","Random Taco",12,1.2,""
"Pam's HarvestCraft","harvestcraft:raspberryicedteaitem",13969,0,"false","Raspberry Iced Tea",3,1.2,"foodRaspberryicedtea"
"Pam's HarvestCraft","harvestcraft:raspberryitem",13452,0,"false","Raspberry",1,0.6,"cropRaspberry,listAllberry,listAllfruit"
"Pam's HarvestCraft","harvestcraft:raspberryjellyitem",14135,0,"false","Raspberry Jelly",2,1.2,"foodRaspberryjelly"
"Pam's HarvestCraft","harvestcraft:raspberryjellysandwichitem",14136,0,"false","Raspberry Jelly Sandwich",6,1.2,"foodRaspberryjellysandwich"
