"Mod name","Registry name","Item ID","Meta/dmg","Subtypes","Display name","Ore Dict keys"
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_flame_shot_45",5759,0,"false","Flame Shot 45kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_grape_shot_10",5789,0,"false","Grapeshot 10kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_grape_shot_15",5790,0,"false","Grapeshot 15kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_grape_shot_25",5791,0,"false","Grapeshot 25kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_grape_shot_5",5788,0,"false","Grapeshot 5kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_hwacha_rocket",5797,0,"false","Hwacha Rocket",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_hwacha_rocket_airburst",5800,0,"false","Hwacha Airburst Rocket",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_hwacha_rocket_explosive",5799,0,"false","Hwacha Explosive Rocket",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_hwacha_rocket_flame",5798,0,"false","Hwacha Flame Rocket",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_iron_ball_shot",5751,0,"false","Iron Ball Shot",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_iron_shot_10",5781,0,"false","Cannonball 10kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_iron_shot_15",5782,0,"false","Cannonball 15kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_iron_shot_25",5783,0,"false","Cannonball 25kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_iron_shot_5",5780,0,"false","Cannonball 5kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_napalm_shot_10",5768,0,"false","Dragon Fire 10kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_napalm_shot_15",5769,0,"false","Dragon Fire 15kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_napalm_shot_30",5770,0,"false","Dragon Fire 30kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_napalm_shot_45",5771,0,"false","Dragon Fire 45kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_pebble_shot_10",5776,0,"false","Pebble Shot 10kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_pebble_shot_15",5777,0,"false","Pebble Shot 15kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_pebble_shot_30",5778,0,"false","Pebble Shot 30kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_pebble_shot_45",5779,0,"false","Pebble Shot 45kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_stone_shot_10",5752,0,"false","Stone Shot 10kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_stone_shot_15",5753,0,"false","Stone Shot 15kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_stone_shot_30",5754,0,"false","Stone Shot 30kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ammo_stone_shot_45",5755,0,"false","Stone Shot 45kg",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:armor_iron",5802,0,"false","Iron Vehicle Armor",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:armor_obsidian",5803,0,"false","Obsidian Vehicle Armor",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:armor_stone",5801,0,"false","Stone Vehicle Armor",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:clay_casing",5733,0,"false","Clay Casing",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:cluster_charge",5731,0,"false","Cluster Charge",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:counter_weight_unit",5738,0,"false","Counterweight Unit",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:equipment_bay",5740,0,"false","Equipment Bay",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:explosive_charge",5729,0,"false","Explosive Charge",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:fine_iron",5746,0,"false","Fine Iron",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:flame_charge",5728,0,"false","Flame Charge",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:iron_casing",5734,0,"false","Iron Casing",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:iron_core_wood",5744,0,"false","Iron Core Wood",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:ironshod_wood",5743,0,"false","Ironshod Wood",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:major_alloy",5749,0,"false","Major Alloy",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:minor_alloy",5748,0,"false","Minor Alloy",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:mobility_unit",5735,0,"false","Mobility Unit",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:napalm_charge",5732,0,"false","Napalm Charge",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:powder_case",5739,0,"false","Powder Case",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:rocket_charge",5730,0,"false","Rocket Charge",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:rough_iron",5745,0,"false","Rough Iron",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:rough_wood",5741,0,"false","Rough Wood",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,0,"true","Catapult Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,0,"true","Catapult Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,0,"true","Catapult Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,0,"true","Catapult Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,0,"true","Catapult Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,1,"true","Catapult Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,1,"true","Catapult Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,1,"true","Catapult Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,1,"true","Catapult Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,1,"true","Catapult Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,2,"true","Catapult Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,2,"true","Catapult Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,2,"true","Catapult Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,2,"true","Catapult Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,2,"true","Catapult Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,3,"true","Catapult Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,3,"true","Catapult Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,3,"true","Catapult Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,3,"true","Catapult Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,3,"true","Catapult Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,4,"true","Ballista Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,4,"true","Ballista Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,4,"true","Ballista Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,4,"true","Ballista Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,4,"true","Ballista Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,5,"true","Ballista Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,5,"true","Ballista Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,5,"true","Ballista Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,5,"true","Ballista Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,5,"true","Ballista Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,6,"true","Ballista Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,6,"true","Ballista Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,6,"true","Ballista Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,6,"true","Ballista Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,6,"true","Ballista Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,7,"true","Ballista Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,7,"true","Ballista Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,7,"true","Ballista Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,7,"true","Ballista Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,7,"true","Ballista Mobile Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,8,"true","Battering Ram",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,8,"true","Battering Ram",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,8,"true","Battering Ram",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,8,"true","Battering Ram",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,8,"true","Battering Ram",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,9,"true","Cannon Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,9,"true","Cannon Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,9,"true","Cannon Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,9,"true","Cannon Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,9,"true","Cannon Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,10,"true","Cannon Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,10,"true","Cannon Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,10,"true","Cannon Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,10,"true","Cannon Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,10,"true","Cannon Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,11,"true","Cannon Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,11,"true","Cannon Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,11,"true","Cannon Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,11,"true","Cannon Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,11,"true","Cannon Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,12,"true","Hwacha",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,12,"true","Hwacha",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,12,"true","Hwacha",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,12,"true","Hwacha",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,12,"true","Hwacha",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,13,"true","Trebuchet Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,13,"true","Trebuchet Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,13,"true","Trebuchet Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,13,"true","Trebuchet Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,13,"true","Trebuchet Stand Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,14,"true","Trebuchet Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,14,"true","Trebuchet Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,14,"true","Trebuchet Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,14,"true","Trebuchet Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,14,"true","Trebuchet Stand Turret",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,15,"true","Trebuchet Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,15,"true","Trebuchet Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,15,"true","Trebuchet Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,15,"true","Trebuchet Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,15,"true","Trebuchet Mobile Fixed",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,16,"true","Giant Trebuchet",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,16,"true","Giant Trebuchet",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,16,"true","Giant Trebuchet",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,16,"true","Giant Trebuchet",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,16,"true","Giant Trebuchet",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,17,"true","Chest Cart",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,17,"true","Chest Cart",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,17,"true","Chest Cart",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,17,"true","Chest Cart",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,17,"true","Chest Cart",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,18,"true","Boat Ballista",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,18,"true","Boat Ballista",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,18,"true","Boat Ballista",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,18,"true","Boat Ballista",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,18,"true","Boat Ballista",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,19,"true","Boat Catapult",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,19,"true","Boat Catapult",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,19,"true","Boat Catapult",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,19,"true","Boat Catapult",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,19,"true","Boat Catapult",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,20,"true","Boat Transport",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,20,"true","Boat Transport",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,20,"true","Boat Transport",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,20,"true","Boat Transport",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:spawner",5727,20,"true","Boat Transport",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:tempered_iron",5747,0,"false","Tempered Iron",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:torsion_unit",5737,0,"false","Torsion Unit",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:treated_wood",5742,0,"false","Treated Wood",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:turret_components",5736,0,"false","Turret Unit",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:vehicle_upgrade_aim",5805,0,"false","Basic Trajectory Calculator",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:vehicle_upgrade_pitch_down",5810,0,"false","Turret Wedge: -3'",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:vehicle_upgrade_pitch_up",5809,0,"false","Turret Wedge: +3'",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:vehicle_upgrade_power",5807,0,"false","Power Upgrade",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:vehicle_upgrade_reload",5806,0,"false","Spring-Fed Reloader",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:vehicle_upgrade_speed",5804,0,"false","Iron Bearings",""
"Ancient Warfare Vehicles","ancientwarfarevehicle:vehicle_upgrade_turret_pitch",5808,0,"false","Pitch Extension",""
"AncientSpellcraft","ancientspellcraft:advanced_stone_fist",12275,0,"false","Stone Fist",""
"AncientSpellcraft","ancientspellcraft:alchemical_essence",12334,0,"false","Essence",""
"AncientSpellcraft","ancientspellcraft:amnesia_scroll",12297,0,"false","Scroll of Amnesia",""
"AncientSpellcraft","ancientspellcraft:amulet_arcane_catalyst",12163,0,"false","Amulet of Arcane Catalyst",""
"AncientSpellcraft","ancientspellcraft:amulet_curse_ward",12160,0,"false","Curse Ward",""
"AncientSpellcraft","ancientspellcraft:amulet_cursed_mirror",12172,0,"false","Cursed Mirror",""
"AncientSpellcraft","ancientspellcraft:amulet_domus",12169,0,"false","Domus Amulet",""
"AncientSpellcraft","ancientspellcraft:amulet_elemental_aura",12171,0,"false","Amulet of Elemental Aura",""
"AncientSpellcraft","ancientspellcraft:amulet_healing_mushroom",12164,0,"false","Amber Mushroom Amulet",""
"AncientSpellcraft","ancientspellcraft:amulet_imbued_marble",12166,0,"false","Imbued Marble",""
"AncientSpellcraft","ancientspellcraft:amulet_inspiration",12168,0,"false","Amulet of Inspiration",""
"AncientSpellcraft","ancientspellcraft:amulet_mana",12155,0,"false","Crystal Pendant",""
"AncientSpellcraft","ancientspellcraft:amulet_oakflesh",12167,0,"false","Oaken Talisman",""
